player_id,player,week,position,total_snaps,chronic_load,acute_load,ACWR,risk_level
AbduAm00,Ameer Abdullah,1,RB,14.0,,,,
AbduAm00,Ameer Abdullah,2,RB,25.0,14.0,14.0,1.0,Perfect
AbduAm00,Ameer Abdullah,3,RB,39.0,19.5,25.0,1.2820512820512822,Perfect
AbduAm00,Ameer Abdullah,4,RB,16.0,26.0,39.0,1.5,High Workload
AbduAm00,Ameer Abdullah,5,RB,47.0,23.5,16.0,0.6808510638297872,Under-trained
AbduAm00,Ameer Abdullah,6,RB,34.0,31.75,47.0,1.4803149606299213,High Workload
AbduAm00,Ameer Abdullah,7,RB,28.0,34.0,34.0,1.0,Perfect
AbduAm00,Ameer Abdullah,8,RB,30.0,31.25,28.0,0.896,Perfect
AbduAm00,Ameer Abdullah,9,RB,46.0,34.75,30.0,0.8633093525179856,Perfect
AbduAm00,Ameer Abdullah,11,RB,34.0,34.5,46.0,1.3333333333333333,High Workload
AbduAm00,Ameer Abdullah,12,RB,69.0,34.5,34.0,0.9855072463768116,Perfect
AbduAm00,Ameer Abdullah,13,RB,47.0,44.75,69.0,1.541899441340782,Danger Zone
AbduAm00,Ameer Abdullah,14,RB,34.0,49.0,47.0,0.9591836734693877,Perfect
AbduAm00,Ameer Abdullah,15,RB,44.0,46.0,34.0,0.7391304347826086,Under-trained
AbduAm00,Ameer Abdullah,16,RB,42.0,48.5,44.0,0.9072164948453608,Perfect
AbduAm00,Ameer Abdullah,17,RB,53.0,41.75,42.0,1.0059880239520957,Perfect
AbduYa00,Yasir Abdullah,1,LB,32.0,,,,
AbduYa00,Yasir Abdullah,2,LB,32.0,32.0,32.0,1.0,Perfect
AbduYa00,Yasir Abdullah,3,LB,35.0,32.0,32.0,1.0,Perfect
AbduYa00,Yasir Abdullah,4,LB,48.0,33.0,35.0,1.0606060606060606,Perfect
AbduYa00,Yasir Abdullah,6,LB,15.0,36.75,48.0,1.3061224489795917,High Workload
AbduYa00,Yasir Abdullah,7,LB,36.0,32.5,15.0,0.46153846153846156,Under-trained
AbduYa00,Yasir Abdullah,8,LB,35.0,33.5,36.0,1.0746268656716418,Perfect
AbduYa00,Yasir Abdullah,9,LB,28.0,33.5,35.0,1.044776119402985,Perfect
AbduYa00,Yasir Abdullah,10,LB,40.0,28.5,28.0,0.9824561403508771,Perfect
AbduYa00,Yasir Abdullah,14,LB,27.0,34.75,40.0,1.1510791366906474,Perfect
AbduYa00,Yasir Abdullah,15,LB,25.0,32.5,27.0,0.8307692307692308,Perfect
AbduYa00,Yasir Abdullah,16,LB,20.0,30.0,25.0,0.8333333333333334,Perfect
AbduYa00,Yasir Abdullah,17,LB,15.0,28.0,20.0,0.7142857142857143,Under-trained
AbduYa00,Yasir Abdullah,18,LB,41.0,21.75,15.0,0.6896551724137931,Under-trained
AberMi00,Micah Abernathy,1,FS,23.0,,,,
AberMi00,Micah Abernathy,2,FS,18.0,23.0,23.0,1.0,Perfect
AberMi00,Micah Abernathy,3,FS,21.0,20.5,18.0,0.8780487804878049,Perfect
AberMi00,Micah Abernathy,4,FS,22.0,20.666666666666668,21.0,1.0161290322580645,Perfect
AberMi00,Micah Abernathy,5,FS,23.0,21.0,22.0,1.0476190476190477,Perfect
AberMi00,Micah Abernathy,6,FS,3.0,21.0,23.0,1.0952380952380953,Perfect
AbraJo01,Johnathan Abram,5,SS,66.0,,,,
AbraJo01,Johnathan Abram,6,SS,64.0,66.0,66.0,1.0,Perfect
AbraJo01,Johnathan Abram,7,SS,23.0,65.0,64.0,0.9846153846153847,Perfect
AbraKr00,Kris Abrams-Draine,13,CB,24.0,,,,
AbraKr00,Kris Abrams-Draine,15,CB,58.0,24.0,24.0,1.0,Perfect
AbraKr00,Kris Abrams-Draine,16,CB,48.0,41.0,58.0,1.4146341463414633,High Workload
AbraKr00,Kris Abrams-Draine,17,CB,15.0,43.333333333333336,48.0,1.1076923076923075,Perfect
AbraKr00,Kris Abrams-Draine,18,CB,14.0,36.25,15.0,0.41379310344827586,Under-trained
AbraKr00,Kris Abrams-Draine,19,CB,8.0,33.75,14.0,0.4148148148148148,Under-trained
AchaDe00,De'Von Achane,1,RB,40.0,,,,
AchaDe00,De'Von Achane,2,RB,47.0,40.0,40.0,1.0,Perfect
AchaDe00,De'Von Achane,3,RB,48.0,43.5,47.0,1.0804597701149425,Perfect
AchaDe00,De'Von Achane,4,RB,44.0,45.0,48.0,1.0666666666666667,Perfect
AchaDe00,De'Von Achane,5,RB,11.0,44.75,44.0,0.9832402234636871,Perfect
AchaDe00,De'Von Achane,7,RB,40.0,37.5,11.0,0.29333333333333333,Under-trained
AchaDe00,De'Von Achane,8,RB,38.0,35.75,40.0,1.118881118881119,Perfect
AchaDe00,De'Von Achane,9,RB,42.0,33.25,38.0,1.1428571428571428,Perfect
AchaDe00,De'Von Achane,10,RB,37.0,32.75,42.0,1.282442748091603,Perfect
AchaDe00,De'Von Achane,11,RB,42.0,39.25,37.0,0.9426751592356688,Perfect
AchaDe00,De'Von Achane,12,RB,36.0,39.75,42.0,1.0566037735849056,Perfect
AchaDe00,De'Von Achane,13,RB,49.0,39.25,36.0,0.9171974522292994,Perfect
AchaDe00,De'Von Achane,14,RB,60.0,41.0,49.0,1.1951219512195121,Perfect
AchaDe00,De'Von Achane,15,RB,45.0,46.75,60.0,1.2834224598930482,Perfect
AchaDe00,De'Von Achane,16,RB,50.0,47.5,45.0,0.9473684210526315,Perfect
AchaDe00,De'Von Achane,17,RB,32.0,51.0,50.0,0.9803921568627451,Perfect
AchaDe00,De'Von Achane,18,RB,49.0,46.75,32.0,0.6844919786096256,Under-trained
AdamDa01,Davante Adams,1,WR,58.0,,,,
AdamDa01,Davante Adams,2,WR,59.0,58.0,58.0,1.0,Perfect
AdamDa01,Davante Adams,3,WR,61.0,58.5,59.0,1.0085470085470085,Perfect
AdamDa01,Davante Adams,7,WR,55.0,59.333333333333336,61.0,1.0280898876404494,Perfect
AdamDa01,Davante Adams,8,WR,58.0,58.25,55.0,0.944206008583691,Perfect
AdamDa01,Davante Adams,9,WR,46.0,58.25,58.0,0.9957081545064378,Perfect
AdamDa01,Davante Adams,10,WR,56.0,55.0,46.0,0.8363636363636363,Perfect
AdamDa01,Davante Adams,11,WR,48.0,53.75,56.0,1.041860465116279,Perfect
AdamDa01,Davante Adams,13,WR,66.0,52.0,48.0,0.9230769230769231,Perfect
AdamDa01,Davante Adams,14,WR,58.0,54.0,66.0,1.2222222222222223,Perfect
AdamDa01,Davante Adams,15,WR,54.0,57.0,58.0,1.0175438596491229,Perfect
AdamDa01,Davante Adams,16,WR,67.0,56.5,54.0,0.9557522123893806,Perfect
AdamDa01,Davante Adams,17,WR,48.0,61.25,67.0,1.0938775510204082,Perfect
AdamDa01,Davante Adams,18,WR,59.0,56.75,48.0,0.8458149779735683,Perfect
AdamIs01,Isaiah Adams,1,G,4.0,,,,
AdamIs01,Isaiah Adams,2,G,13.0,4.0,4.0,1.0,Perfect
AdamIs01,Isaiah Adams,3,G,3.0,8.5,13.0,1.5294117647058822,Danger Zone
AdamIs01,Isaiah Adams,4,G,2.0,6.666666666666667,3.0,0.44999999999999996,Under-trained
AdamIs01,Isaiah Adams,6,G,26.0,5.5,2.0,0.36363636363636365,Under-trained
AdamIs01,Isaiah Adams,7,G,23.0,11.0,26.0,2.3636363636363638,Danger Zone
AdamIs01,Isaiah Adams,8,G,30.0,13.5,23.0,1.7037037037037037,Danger Zone
AdamIs01,Isaiah Adams,9,G,23.0,20.25,30.0,1.4814814814814814,High Workload
AdamIs01,Isaiah Adams,12,G,3.0,25.5,23.0,0.9019607843137255,Perfect
AdamIs01,Isaiah Adams,13,G,21.0,19.75,3.0,0.1518987341772152,Under-trained
AdamIs01,Isaiah Adams,14,G,74.0,19.25,21.0,1.0909090909090908,Perfect
AdamIs01,Isaiah Adams,15,G,76.0,30.25,74.0,2.446280991735537,Danger Zone
AdamIs01,Isaiah Adams,16,G,76.0,43.5,76.0,1.7471264367816093,Danger Zone
AdamIs01,Isaiah Adams,17,G,81.0,61.75,76.0,1.2307692307692308,Perfect
AdamIs01,Isaiah Adams,18,G,73.0,76.75,81.0,1.0553745928338762,Perfect
AdamJa00,Jamal Adams,2,SS,2.0,,,,
AdamJa00,Jamal Adams,3,SS,17.0,2.0,2.0,1.0,Perfect
AdamJa00,Jamal Adams,4,SS,1.0,9.5,17.0,1.7894736842105263,Danger Zone
AdamJa00,Jamal Adams,14,SS,8.0,6.666666666666667,1.0,0.15,Under-trained
AdamJa00,Jamal Adams,15,SS,15.0,7.0,8.0,1.1428571428571428,Perfect
AdamMa00,Matthew Adams,5,LB,25.0,,,,
AdamMa00,Matthew Adams,6,LB,19.0,25.0,25.0,1.0,Perfect
AdamMa00,Matthew Adams,7,LB,32.0,22.0,19.0,0.8636363636363636,Perfect
AdamMa00,Matthew Adams,8,LB,26.0,25.333333333333332,32.0,1.2631578947368423,Perfect
AdamMa00,Matthew Adams,9,LB,20.0,25.5,26.0,1.0196078431372548,Perfect
AdamMa00,Matthew Adams,10,LB,26.0,24.25,20.0,0.8247422680412371,Perfect
AdamMa00,Matthew Adams,12,LB,19.0,26.0,26.0,1.0,Perfect
AdamMa00,Matthew Adams,13,LB,27.0,22.75,19.0,0.8351648351648352,Perfect
AdamMa00,Matthew Adams,14,LB,25.0,23.0,27.0,1.173913043478261,Perfect
AdamMa00,Matthew Adams,15,LB,19.0,24.25,25.0,1.0309278350515463,Perfect
AdamMa00,Matthew Adams,16,LB,23.0,22.5,19.0,0.8444444444444444,Perfect
AdamMa00,Matthew Adams,17,LB,25.0,23.5,23.0,0.9787234042553191,Perfect
AdamMa00,Matthew Adams,18,LB,21.0,23.0,25.0,1.0869565217391304,Perfect
AdamMo00,Montravius Adams,1,NT,20.0,,,,
AdamMo00,Montravius Adams,2,NT,25.0,20.0,20.0,1.0,Perfect
AdamMo00,Montravius Adams,3,NT,5.0,22.5,25.0,1.1111111111111112,Perfect
AdamMo00,Montravius Adams,4,NT,19.0,16.666666666666668,5.0,0.3,Under-trained
AdamMo00,Montravius Adams,5,NT,30.0,17.25,19.0,1.1014492753623188,Perfect
AdamMo00,Montravius Adams,6,NT,15.0,19.75,30.0,1.518987341772152,Danger Zone
AdamMo00,Montravius Adams,7,NT,2.0,17.25,15.0,0.8695652173913043,Perfect
AdamMo00,Montravius Adams,15,NT,30.0,16.5,2.0,0.12121212121212122,Under-trained
AdamMo00,Montravius Adams,16,NT,22.0,19.25,30.0,1.5584415584415585,Danger Zone
AdamMo00,Montravius Adams,17,NT,14.0,17.25,22.0,1.2753623188405796,Perfect
AdamMo00,Montravius Adams,18,NT,25.0,17.0,14.0,0.8235294117647058,Perfect
AdamMo00,Montravius Adams,19,NT,23.0,22.75,25.0,1.098901098901099,Perfect
AdamMy00,Myles Adams,2,DE,1.0,,,,
AdamMy00,Myles Adams,4,DE,27.0,1.0,1.0,1.0,Perfect
AdamMy00,Myles Adams,5,DE,20.0,14.0,27.0,1.9285714285714286,Danger Zone
AdamMy00,Myles Adams,14,DE,19.0,16.0,20.0,1.25,Perfect
AdamMy00,Myles Adams,16,DE,2.0,16.75,19.0,1.1343283582089552,Perfect
AdamMy00,Myles Adams,17,DE,10.0,17.0,2.0,0.11764705882352941,Under-trained
AdamMy00,Myles Adams,18,DE,15.0,12.75,10.0,0.7843137254901961,Under-trained
AdamMy00,Myles Adams,20,DE,9.0,11.5,15.0,1.3043478260869565,High Workload
AdamTo03,Tony Adams,1,FS,72.0,,,,
AdamTo03,Tony Adams,2,FS,66.0,72.0,72.0,1.0,Perfect
AdamTo03,Tony Adams,3,FS,48.0,69.0,66.0,0.9565217391304348,Perfect
AdamTo03,Tony Adams,4,FS,59.0,62.0,48.0,0.7741935483870968,Under-trained
AdamTo03,Tony Adams,5,FS,73.0,61.25,59.0,0.963265306122449,Perfect
AdamTo03,Tony Adams,6,FS,69.0,61.5,73.0,1.1869918699186992,Perfect
AdamTo03,Tony Adams,7,FS,31.0,62.25,69.0,1.108433734939759,Perfect
AdamTo03,Tony Adams,10,FS,48.0,58.0,31.0,0.5344827586206896,Under-trained
AdamTo03,Tony Adams,11,FS,7.0,55.25,48.0,0.8687782805429864,Perfect
AdamTo03,Tony Adams,13,FS,48.0,38.75,7.0,0.18064516129032257,Under-trained
AdamTo03,Tony Adams,14,FS,52.0,33.5,48.0,1.4328358208955223,High Workload
AdamTo03,Tony Adams,15,FS,65.0,38.75,52.0,1.3419354838709678,High Workload
AdamTo03,Tony Adams,16,FS,29.0,43.0,65.0,1.5116279069767442,Danger Zone
AdamTo03,Tony Adams,17,FS,72.0,48.5,29.0,0.5979381443298969,Under-trained
AdamTo03,Tony Adams,18,FS,70.0,54.5,72.0,1.3211009174311927,High Workload
AddiJo00,Jordan Addison,1,WR,28.0,,,,
AddiJo00,Jordan Addison,4,WR,46.0,28.0,28.0,1.0,Perfect
AddiJo00,Jordan Addison,5,WR,65.0,37.0,46.0,1.2432432432432432,Perfect
AddiJo00,Jordan Addison,7,WR,51.0,46.333333333333336,65.0,1.4028776978417266,High Workload
AddiJo00,Jordan Addison,8,WR,46.0,47.5,51.0,1.0736842105263158,Perfect
AddiJo00,Jordan Addison,9,WR,67.0,52.0,46.0,0.8846153846153846,Perfect
AddiJo00,Jordan Addison,10,WR,62.0,57.25,67.0,1.1703056768558953,Perfect
AddiJo00,Jordan Addison,11,WR,44.0,56.5,62.0,1.0973451327433628,Perfect
AddiJo00,Jordan Addison,12,WR,67.0,54.75,44.0,0.8036529680365296,Perfect
AddiJo00,Jordan Addison,13,WR,50.0,60.0,67.0,1.1166666666666667,Perfect
AddiJo00,Jordan Addison,14,WR,45.0,55.75,50.0,0.8968609865470852,Perfect
AddiJo00,Jordan Addison,15,WR,66.0,51.5,45.0,0.8737864077669902,Perfect
AddiJo00,Jordan Addison,16,WR,59.0,57.0,66.0,1.1578947368421053,Perfect
AddiJo00,Jordan Addison,17,WR,65.0,55.0,59.0,1.0727272727272728,Perfect
AddiJo00,Jordan Addison,18,WR,58.0,58.75,65.0,1.1063829787234043,Perfect
AddiJo00,Jordan Addison,19,WR,68.0,62.0,58.0,0.9354838709677419,Perfect
AddiTu00,Tucker Addington,6,LS,9.0,,,,
AddiTu00,Tucker Addington,10,LS,8.0,9.0,9.0,1.0,Perfect
AddiTu00,Tucker Addington,11,LS,6.0,8.5,8.0,0.9411764705882353,Perfect
AddiTu00,Tucker Addington,12,LS,11.0,7.666666666666667,6.0,0.7826086956521738,Under-trained
AdebAd00,Adetomiwa Adebawore,1,DT,29.0,,,,
AdebAd00,Adetomiwa Adebawore,2,DT,31.0,29.0,29.0,1.0,Perfect
AdebAd00,Adetomiwa Adebawore,3,DT,25.0,30.0,31.0,1.0333333333333334,Perfect
AdebAd00,Adetomiwa Adebawore,4,DT,28.0,28.333333333333332,25.0,0.8823529411764707,Perfect
AdebAd00,Adetomiwa Adebawore,5,DT,34.0,28.25,28.0,0.9911504424778761,Perfect
AdebAd00,Adetomiwa Adebawore,6,DT,36.0,29.5,34.0,1.152542372881356,Perfect
AdebAd00,Adetomiwa Adebawore,7,DT,32.0,30.75,36.0,1.170731707317073,Perfect
AdebAd00,Adetomiwa Adebawore,8,DT,20.0,32.5,32.0,0.9846153846153847,Perfect
AdebAd00,Adetomiwa Adebawore,9,DT,17.0,30.5,20.0,0.6557377049180327,Under-trained
AdebAd00,Adetomiwa Adebawore,10,DT,19.0,26.25,17.0,0.6476190476190476,Under-trained
AdebAd00,Adetomiwa Adebawore,11,DT,16.0,22.0,19.0,0.8636363636363636,Perfect
AdebAd00,Adetomiwa Adebawore,12,DT,11.0,18.0,16.0,0.8888888888888888,Perfect
AdebAd00,Adetomiwa Adebawore,13,DT,12.0,15.75,11.0,0.6984126984126984,Under-trained
AdebAd00,Adetomiwa Adebawore,15,DT,18.0,14.5,12.0,0.8275862068965517,Perfect
AdebAd00,Adetomiwa Adebawore,16,DT,14.0,14.25,18.0,1.263157894736842,Perfect
AdebAd00,Adetomiwa Adebawore,18,DT,17.0,13.75,14.0,1.018181818181818,Perfect
AdebPa00,Paulson Adebo,1,CB,54.0,,,,
AdebPa00,Paulson Adebo,2,CB,67.0,54.0,54.0,1.0,Perfect
AdebPa00,Paulson Adebo,3,CB,72.0,60.5,67.0,1.1074380165289257,Perfect
AdebPa00,Paulson Adebo,4,CB,56.0,64.33333333333333,72.0,1.1191709844559585,Perfect
AdebPa00,Paulson Adebo,5,CB,84.0,62.25,56.0,0.8995983935742972,Perfect
AdebPa00,Paulson Adebo,6,CB,77.0,69.75,84.0,1.2043010752688172,Perfect
AdebPa00,Paulson Adebo,7,CB,28.0,72.25,77.0,1.065743944636678,Perfect
AdkiNa00,Nate Adkins,1,TE,39.0,,,,
AdkiNa00,Nate Adkins,2,TE,29.0,39.0,39.0,1.0,Perfect
AdkiNa00,Nate Adkins,3,TE,39.0,34.0,29.0,0.8529411764705882,Perfect
AdkiNa00,Nate Adkins,4,TE,43.0,35.666666666666664,39.0,1.0934579439252337,Perfect
AdkiNa00,Nate Adkins,5,TE,44.0,37.5,43.0,1.1466666666666667,Perfect
AdkiNa00,Nate Adkins,6,TE,32.0,38.75,44.0,1.135483870967742,Perfect
AdkiNa00,Nate Adkins,7,TE,37.0,39.5,32.0,0.810126582278481,Perfect
AdkiNa00,Nate Adkins,8,TE,50.0,39.0,37.0,0.9487179487179487,Perfect
AdkiNa00,Nate Adkins,9,TE,42.0,40.75,50.0,1.2269938650306749,Perfect
AdkiNa00,Nate Adkins,10,TE,36.0,40.25,42.0,1.0434782608695652,Perfect
AdkiNa00,Nate Adkins,11,TE,47.0,41.25,36.0,0.8727272727272727,Perfect
AdkiNa00,Nate Adkins,12,TE,39.0,43.75,47.0,1.0742857142857143,Perfect
AdkiNa00,Nate Adkins,13,TE,46.0,41.0,39.0,0.9512195121951219,Perfect
AdkiNa00,Nate Adkins,15,TE,50.0,42.0,46.0,1.0952380952380953,Perfect
AdkiNa00,Nate Adkins,16,TE,39.0,45.5,50.0,1.098901098901099,Perfect
AdkiNa00,Nate Adkins,17,TE,34.0,43.5,39.0,0.896551724137931,Perfect
AdkiNa00,Nate Adkins,18,TE,54.0,42.25,34.0,0.8047337278106509,Perfect
AdkiNa00,Nate Adkins,19,TE,24.0,44.25,54.0,1.2203389830508475,Perfect
AdomCa00,Cal Adomitis,1,LS,5.0,,,,
AdomCa00,Cal Adomitis,2,LS,8.0,5.0,5.0,1.0,Perfect
AdomCa00,Cal Adomitis,3,LS,6.0,6.5,8.0,1.2307692307692308,Perfect
AdomCa00,Cal Adomitis,4,LS,9.0,6.333333333333333,6.0,0.9473684210526316,Perfect
AdomCa00,Cal Adomitis,5,LS,10.0,7.0,9.0,1.2857142857142858,Perfect
AdomCa00,Cal Adomitis,6,LS,9.0,8.25,10.0,1.2121212121212122,Perfect
AdomCa00,Cal Adomitis,7,LS,12.0,8.5,9.0,1.0588235294117647,Perfect
AdomCa00,Cal Adomitis,8,LS,4.0,10.0,12.0,1.2,Perfect
AdomCa00,Cal Adomitis,9,LS,10.0,8.75,4.0,0.45714285714285713,Under-trained
AdomCa00,Cal Adomitis,10,LS,7.0,8.75,10.0,1.1428571428571428,Perfect
AdomCa00,Cal Adomitis,11,LS,13.0,8.25,7.0,0.8484848484848485,Perfect
AdomCa00,Cal Adomitis,13,LS,8.0,8.5,13.0,1.5294117647058822,Danger Zone
AdomCa00,Cal Adomitis,14,LS,8.0,9.5,8.0,0.8421052631578947,Perfect
AdomCa00,Cal Adomitis,15,LS,7.0,9.0,8.0,0.8888888888888888,Perfect
AdomCa00,Cal Adomitis,16,LS,10.0,9.0,7.0,0.7777777777777778,Under-trained
AdomCa00,Cal Adomitis,17,LS,6.0,8.25,10.0,1.2121212121212122,Perfect
AdomCa00,Cal Adomitis,18,LS,8.0,7.75,6.0,0.7741935483870968,Under-trained
AghoNe00,Nelson Agholor,1,WR,30.0,,,,
AghoNe00,Nelson Agholor,2,WR,36.0,30.0,30.0,1.0,Perfect
AghoNe00,Nelson Agholor,3,WR,38.0,33.0,36.0,1.0909090909090908,Perfect
AghoNe00,Nelson Agholor,4,WR,29.0,34.666666666666664,38.0,1.0961538461538463,Perfect
AghoNe00,Nelson Agholor,5,WR,37.0,33.25,29.0,0.8721804511278195,Perfect
AghoNe00,Nelson Agholor,6,WR,32.0,35.0,37.0,1.0571428571428572,Perfect
AghoNe00,Nelson Agholor,7,WR,28.0,34.0,32.0,0.9411764705882353,Perfect
AghoNe00,Nelson Agholor,8,WR,30.0,31.5,28.0,0.8888888888888888,Perfect
AghoNe00,Nelson Agholor,9,WR,19.0,31.75,30.0,0.9448818897637795,Perfect
AghoNe00,Nelson Agholor,10,WR,31.0,27.25,19.0,0.6972477064220184,Under-trained
AghoNe00,Nelson Agholor,11,WR,24.0,27.0,31.0,1.1481481481481481,Perfect
AghoNe00,Nelson Agholor,12,WR,29.0,26.0,24.0,0.9230769230769231,Perfect
AghoNe00,Nelson Agholor,13,WR,40.0,25.75,29.0,1.1262135922330097,Perfect
AghoNe00,Nelson Agholor,15,WR,17.0,31.0,40.0,1.2903225806451613,Perfect
AghoNe00,Nelson Agholor,19,WR,20.0,27.5,17.0,0.6181818181818182,Under-trained
AghoNe00,Nelson Agholor,20,WR,26.0,26.5,20.0,0.7547169811320755,Under-trained
AgudMi01,Mitchell Agude,14,LB,22.0,,,,
AgudMi01,Mitchell Agude,16,LB,25.0,22.0,22.0,1.0,Perfect
AgudMi01,Mitchell Agude,17,LB,20.0,23.5,25.0,1.0638297872340425,Perfect
AgudMi01,Mitchell Agude,18,LB,28.0,22.333333333333332,20.0,0.8955223880597015,Perfect
AiyuBr00,Brandon Aiyuk,1,WR,43.0,,,,
AiyuBr00,Brandon Aiyuk,2,WR,61.0,43.0,43.0,1.0,Perfect
AiyuBr00,Brandon Aiyuk,3,WR,57.0,52.0,61.0,1.1730769230769231,Perfect
AiyuBr00,Brandon Aiyuk,4,WR,50.0,53.666666666666664,57.0,1.0621118012422361,Perfect
AiyuBr00,Brandon Aiyuk,5,WR,59.0,52.75,50.0,0.9478672985781991,Perfect
AiyuBr00,Brandon Aiyuk,6,WR,62.0,56.75,59.0,1.039647577092511,Perfect
AiyuBr00,Brandon Aiyuk,7,WR,25.0,57.0,62.0,1.087719298245614,Perfect
AkerCa00,Cam Akers,2,RB,13.0,,,,
AkerCa00,Cam Akers,3,RB,29.0,13.0,13.0,1.0,Perfect
AkerCa00,Cam Akers,4,RB,30.0,21.0,29.0,1.380952380952381,High Workload
AkerCa00,Cam Akers,5,RB,22.0,24.0,30.0,1.25,Perfect
AkerCa00,Cam Akers,6,RB,2.0,23.5,22.0,0.9361702127659575,Perfect
AkerCa00,Cam Akers,7,RB,3.0,20.75,2.0,0.0963855421686747,Under-trained
AkerCa00,Cam Akers,8,RB,1.0,14.25,3.0,0.21052631578947367,Under-trained
AkerCa00,Cam Akers,9,RB,19.0,7.0,1.0,0.14285714285714285,Under-trained
AkerCa00,Cam Akers,10,RB,28.0,6.25,19.0,3.04,Danger Zone
AkerCa00,Cam Akers,11,RB,31.0,12.75,28.0,2.196078431372549,Danger Zone
AkerCa00,Cam Akers,12,RB,15.0,19.75,31.0,1.5696202531645569,Danger Zone
AkerCa00,Cam Akers,13,RB,22.0,23.25,15.0,0.6451612903225806,Under-trained
AkerCa00,Cam Akers,14,RB,24.0,24.0,22.0,0.9166666666666666,Perfect
AkerCa00,Cam Akers,15,RB,25.0,23.0,24.0,1.0434782608695652,Perfect
AkerCa00,Cam Akers,16,RB,7.0,21.5,25.0,1.1627906976744187,Perfect
AkerCa00,Cam Akers,17,RB,28.0,19.5,7.0,0.358974358974359,Under-trained
AkerCa00,Cam Akers,18,RB,25.0,21.0,28.0,1.3333333333333333,High Workload
AkerCa00,Cam Akers,19,RB,18.0,21.25,25.0,1.1764705882352942,Perfect
AkinJo00,Jordan Akins,1,TE,62.0,,,,
AkinJo00,Jordan Akins,2,TE,44.0,62.0,62.0,1.0,Perfect
AkinJo00,Jordan Akins,3,TE,49.0,53.0,44.0,0.8301886792452831,Perfect
AkinJo00,Jordan Akins,4,TE,36.0,51.666666666666664,49.0,0.9483870967741936,Perfect
AkinJo00,Jordan Akins,5,TE,24.0,47.75,36.0,0.7539267015706806,Under-trained
AkinJo00,Jordan Akins,6,TE,15.0,38.25,24.0,0.6274509803921569,Under-trained
AkinJo00,Jordan Akins,7,TE,32.0,31.0,15.0,0.4838709677419355,Under-trained
AkinJo00,Jordan Akins,8,TE,25.0,26.75,32.0,1.1962616822429906,Perfect
AkinJo00,Jordan Akins,9,TE,39.0,24.0,25.0,1.0416666666666667,Perfect
AkinJo00,Jordan Akins,11,TE,25.0,27.75,39.0,1.4054054054054055,High Workload
AkinJo00,Jordan Akins,12,TE,34.0,30.25,25.0,0.8264462809917356,Perfect
AkinJo00,Jordan Akins,13,TE,39.0,30.75,34.0,1.1056910569105691,Perfect
AkinJo00,Jordan Akins,14,TE,28.0,34.25,39.0,1.1386861313868613,Perfect
AkinJo00,Jordan Akins,15,TE,34.0,31.5,28.0,0.8888888888888888,Perfect
AkinJo00,Jordan Akins,16,TE,32.0,33.75,34.0,1.0074074074074073,Perfect
AkinJo00,Jordan Akins,17,TE,45.0,33.25,32.0,0.9624060150375939,Perfect
AkinJo00,Jordan Akins,18,TE,43.0,34.75,45.0,1.2949640287769784,Perfect
AlShAz00,Azeez Al-Shaair,1,LB,48.0,,,,
AlShAz00,Azeez Al-Shaair,2,LB,70.0,48.0,48.0,1.0,Perfect
AlShAz00,Azeez Al-Shaair,3,LB,62.0,59.0,70.0,1.1864406779661016,Perfect
AlShAz00,Azeez Al-Shaair,4,LB,58.0,60.0,62.0,1.0333333333333334,Perfect
AlShAz00,Azeez Al-Shaair,5,LB,61.0,59.5,58.0,0.9747899159663865,Perfect
AlShAz00,Azeez Al-Shaair,6,LB,31.0,62.75,61.0,0.9721115537848606,Perfect
AlShAz00,Azeez Al-Shaair,10,LB,61.0,53.0,31.0,0.5849056603773585,Under-trained
AlShAz00,Azeez Al-Shaair,11,LB,74.0,52.75,61.0,1.1563981042654028,Perfect
AlShAz00,Azeez Al-Shaair,12,LB,67.0,56.75,74.0,1.303964757709251,High Workload
AlShAz00,Azeez Al-Shaair,13,LB,19.0,58.25,67.0,1.150214592274678,Perfect
AlShAz00,Azeez Al-Shaair,18,LB,25.0,55.25,19.0,0.3438914027149321,Under-trained
AlShAz00,Azeez Al-Shaair,19,LB,55.0,46.25,25.0,0.5405405405405406,Under-trained
AlShAz00,Azeez Al-Shaair,20,LB,44.0,41.5,55.0,1.3253012048192772,High Workload
AlexJa00,Jaire Alexander,1,CB,82.0,,,,
AlexJa00,Jaire Alexander,2,CB,59.0,82.0,82.0,1.0,Perfect
AlexJa00,Jaire Alexander,3,CB,55.0,70.5,59.0,0.8368794326241135,Perfect
AlexJa00,Jaire Alexander,6,CB,46.0,65.33333333333333,55.0,0.8418367346938777,Perfect
AlexJa00,Jaire Alexander,7,CB,63.0,60.5,46.0,0.7603305785123967,Under-trained
AlexJa00,Jaire Alexander,8,CB,60.0,55.75,63.0,1.1300448430493273,Perfect
AlexJa00,Jaire Alexander,11,CB,10.0,56.0,60.0,1.0714285714285714,Perfect
AlexKw00,Kwon Alexander,7,LB,21.0,,,,
AlexKw00,Kwon Alexander,8,LB,13.0,21.0,21.0,1.0,Perfect
AlexKw00,Kwon Alexander,9,LB,31.0,17.0,13.0,0.7647058823529411,Under-trained
AlexKw00,Kwon Alexander,14,LB,17.0,21.666666666666668,31.0,1.4307692307692308,High Workload
AlexKw00,Kwon Alexander,15,LB,12.0,20.5,17.0,0.8292682926829268,Perfect
AlexMa02,Maurice Alexander,13,WR,8.0,,,,
